stt,question,answer
159,"Công trình quản lý chất thải rắn bao gồm những hạng mục nào?
a. Bao gồm trạm trung chuyển chất thải rắn, điểm tập kết chất thải rắn
b. Bao gồm cơ sở xử lý chất thải rắn và bãi chôn lấp chất thải rắn
c. Bao gồm trạm trung chuyển chất thải rắn và bùn thải
d. Bao gồm trạm trung chuyển và cơ sở xử lý chất thải rắn và bùn thải (tái chế,
đốt, chôn lấp hoặc các loại hình công nghệ xử lý khác)",D 
160,"Chất thải rắn là gì?
a. Là chất thải phát trinh trong quá trình sinh hoạt của con người
b. Là chất thải phát sinh trong hoạt động sản xuất, đời sống sinh hoạt của con
người
c. Là chất thải ở thể rắn phát sinh trong quá trình sản xuất, sinh hoạt của con
người
d. Là chất thải ở thể rắn hoặc sệt (còn gọi là bùn thải) được thải ra từ sản xuất,
kinh doanh, dịch vụ, sinh hoạt hoặc các hoạt động khác",D 
161,"Chất thải rắn thông thường là gì?
a. Là chất thải phát sinh từ hoạt động sinh hoạt của con người
b. Là chất thải phát sinh trong hoạt động, sản xuất, kinh doanh của con người
c. Là chất thải phát sinh từ hoạt động sinh hoạt, sản xuất, kinh doanh của con
người
d. Là chất thải không thuộc danh mục chất thải nguy hại hoặc thuộc danh mục
chất thải nguy hại nhưng có yếu tố nguy hại dưới ngưỡng chất thải nguy hại.",D 
162,"Chất thải rắn sinh hoạt là gì?
a. Là chất thải rắn phát sinh trong hoạt động sản xuất, kinh doanh của con
người
b. Là chất thải rắn phát sinh trong hoạt động sản xuất, dịch vụ của con người
c. Là chất thải rắn phát sinh trong hoạt động dịch vụ, sản xuất, kinh doanh của
con người
d. Là chất thải rắn phát sinh trong sinh hoạt thường ngày của con người",D 
163,"Chất thải rắn sinh hoạt phải được thu gom theo tuyến để vận chuyển tới địa
điểm nào?
a. Để vận chuyển đến điểm tập kết chất thải rắn
b. Để vận chuyển đến trạm trung chuyển chất thải rắn
c. Để vận chuyển đến cơ sở xử lý chất thải rắn
d. Để vận chuyển tới điểm tập kết, trạm trung chuyển và cơ sở xử lý chất thải
rắn theo quy hoạch được cấp có thẩm quyền phê duyệt",D 
164,"Trong quá trình vận chuyển chất thải rắn sinh hoạt phải đảm bảo các điều kiện
gì?
a. Phải bảo đảm không được rơi vãi
b. Phải bảo đảm không gây bốc mùi
c. Phải bảo đảm không làm nước rò rỉ
d. Phải bảo đảm không làm rơi vãi chất thải, gây phát tán bụi, mùi, nước rò rỉ.",D 
165,"Chất thải rắn công nghiệp là?
a. Là chất thải rắn phát sinh từ hoạt động sinh hoạt của con người
b. Là chất thải rắn phát sinh từ hoạt động sản xuất của con người
c. Là chất thải rắn phát sinh từ hoạt động kinh doanh dịch vụ của con người
d. Là chất thải rắn phát sinh từ hoạt động sản xuất, kinh doanh, dịch vụ.",D 
166,"Mật độ kiểm tra độ chặt của mỗi lớp đất đắp sau khi đầm nén xong được quy
định như thế nào?
a. Tối thiểu 3 vị trí trên 1000 m2
b. Tối thiểu 2 vị trí trên 1000 m2
c. Tối thiểu 2 vị trí trên 1500 m2
d. Tối thiểu 3 vị trí trên 1500 m2",B 
167,"Khi nghiệm thu độ bằng phẳng của mặt trên cùng nền đường ô tô cấp III sau
khi thi công (cả với nền đào và nền đắp) bằng thước dài 3 m, phải thỏa mãn
điều kiện nào sau đây?
a. 100% số khe hở dưới thước dài 3 m không vượt quá 15 mm
b. 70% số khe hở dưới thước dài 3 m không vượt quá 7 mm, còn lại không
vượt quá 15 mm
c. 70% số khe hở dưới thước dài 3 m không vượt quá 15 mm, còn lại không
vượt quá 20 mm.
d. 100% số khe hở dưới thước dài 3 m không vượt quá 20 mm",C 
168,"Khi kiểm tra nghiệm thu kích thước hình học của nền đường sau thi công đối
với đường cao tốc, cấp I, II và III, sai số cho phép của vị trí trục tim tuyến
đường là bao nhiêu?
a. Không quá 30 mm
b. Không quá 50 mm
c. Không quá 70 mm
d. Không quá 100 mm",B 
169,"Nhiệt độ tối thiểu cho phép đổ hỗn hợp bê tông nhựa nóng từ xe ô tô vào phễu
của máy rải là bao nhiêu?
a. 110oC khi sử dụng loại nhựa đường 60/70
b. 120oC khi sử dụng loại nhựa đường 60/70
c. 125oC khi sử dụng loại nhựa đường 60/70
d. 130oC khi sử dụng loại nhựa đường 60/70",C 
170,"Điều kiện thời tiết nào dưới đây xảy ra thì không được phép thi công hỗn hợp
bê tông nhựa rải nóng?
a. Nhiệt độ không khí lớn hơn 15oC
b. Trời mưa
c. Nhiệt độ không khí thấp hơn 15oC
d. Cả hai trường hợp B và C",D 
171,"Phương pháp nào dưới đây được dùng để xác định hàm lượng nhựa tối ưu của
hỗn hợp bê tông nhựa chặt được sử dụng ở Việt Nam?
a. Phương pháp Marshall
b. Phương pháp Superpave
c. Phương pháp Hveen.
d. Tất cả các phương pháp trên.",A 
172,"Chỉ tiêu nào dưới đây không dùng để đánh chất lượng của nhựa đường đặc
60/70?
a. Độ kim lún ở 25oC
b. Độ ổn định lưu trữ 24h
c. Điểm hóa mềm (dụng cụ vòng và bi)
d. Độ kéo dài ở 25oC",B 
173,"Có thể sử dụng phương pháp nào dưới đây để kiểm tra phục vụ cho công tác
nghiệm thu độ bằng phẳng mặt đường bê tông nhựa?
a. Phương pháp dùng thước 3 m
b. Phương pháp sử dụng thiết bị đo IRI
c. Cả hai phương pháp A và B
d. Phương pháp sử dụng thiết bị đo độ xóc tích lũy",C 
174,"Không được phép thi công mặt đường bê tông xi măng trong các điều kiện nào
dưới đây?
a. Mưa tại hiện trường
b. Tốc độ gió ≥ 10,8 m/s (cấp 6 trở lên)
c. Nhiệt độ không khí ở hiện trường thi công < 40oC
d. Cả A và b.",D 
175,"Có thể sử dụng phương pháp nào dưới đây để kiểm tra độ bằng phẳng của mặt
đường bê tông xi măng phục vụ cho việc nghiệm thu?
a. Phương pháp sử dụng thiết bị phân tích trắc dọc APL
b. Phương pháp sử dụng thiết bị đo IRI
c. Phương pháp sử dụng thiết bị đo mặt cắt kiểu không tiếp xúc
d. Phương pháp sử dụng thiết bị đo độ xóc tích lũy",B 
176,"Trong thi công móng cọc đóng bằng búa hơi hoặc búa diezen, nếu đóng cọc
chưa đến độ sâu thiết kế mà cọc không xuống được hoặc độ chối rất nhỏ. Cách
giải quyết thế nào?
a. Thay búa nặng hơn và đóng tiếp.
b. Thay búa rung để rung hạ cọc.
c. Ngừng đóng, cắt cọc.
d. Kiểm tra lại độ chối lý thuyết, nghỉ một thời gian sau đó đóng tiếp rồi mới
quyết định.",D 
177,"Khi đổ bê tông cọc khoan nhồi trong hố khoan có nước hoặc dung dịch
betonite, việc đổ bê tông sẽ thực hiện theo cách nào?
a. Đổ liên tục cho đến khi kết thúc.
b. Chia thành các đợt đổ, thời gian mỗi đợt giới hạn trong 4 giờ.
c. Chia thành các đợt đổ, thời gian nghỉ giữa mỗi đợt không ít hơn 4 giờ.
d. Cả 3 cách làm trên đều được.",A 
178,"Để xây dựng đài cọc có đỉnh đài nằm thấp hơn mực nước thi công. Nhà thầu đã
làm vòng vây ngăn nước, nhưng hút nước trong vòng vây không cạn. Khi đó
cần phải làm gì?
a. Đổ bê tông đài cọc trong nước bằng phương pháp dùng ống rút thẳng đứng.
b. Đổ bê tông đài cọc trong nước bằng phương pháp vữa dâng.
c. Đổ bê tông trong nước để bịt đáy vòng vây, hút cạn nước rồi thi công đài
cọc.
+d. Có thể làm theo một trong ba cách trên",C 
179,"Thử tải giàn giáo trong xây dựng cầu nhằm mục đích gì?
a. Kiểm tra độ bền các bộ phận của giàn giáo.
b. Kiểm tra độ cứng của giàn giáo.
c. Khử các biến dạng không đàn hồi của giàn giáo và biến dạng dư của nền
móng giàn giáo.
d. Cả 3 mục đích trên",C 
180,"Khi cẩu lắp cấu kiện dầm cầu đúc sẵn bằng BTCT hoặc khi căng cốt thép trong
kết cấu BTCT dự ứng lực trước căng sau, yêu cầu cường độ bê tông đạt bao
nhiêu?
a. ≥ 70% R28
b. ≥ 80% R28
c. ≥ 90% R28
d. Tùy theo quy định của thiết kế",D 
181,"Khi chế tạo dầm cầu BTCT dự ứng lực theo công nghệ căng sau, việc căng các
bó theo cách nào sau đây là đúng?
a. Căng đồng thời tất cả các bó.
b. Căng từng bó theo thứ tự đã được tính toán trước của tư vấn thiết kế.
c. Căng từng bó theo thứ tự bất kì.
d. Có thể áp dụng một trong ba cách trên",B 
182,"Cảng nào trong số sau đây chưa đủ điều kiện để được xác định là một cảng
biển:
a. Được xây dựng ở vùng chịu ảnh hưởng của thủy triều.
b. Được xây dựng ở vùng cửa sông, ven biển.
c. Được xây dựng trên sông nằm sâu trong nội địa, nhưng có khả năng tiếp
nhận tàu biển.
d. Được xây dựng trên sông, có khả năng tiếp nhận cả tàu sông và tàu biển.",A 
183,"Khi nhận bàn giao mặt bằng xây dựng công trình cảng, phải tiến hành bàn giao
mốc tọa độ và cao độ giữa các bên:
a. Chủ đầu tư bàn giao mốc cho Nhà thầu thi công với sự có mặt của Tư vấn
giám sát và Tư vấn thiết kế.
b. Tư vấn giám sát bàn giao mốc cho Nhà thầu thi công với sự có mặt của Chủ
đầu tư và Tư vấn thiết kế.
c. Tư vấn thiết kế bàn giao mốc cho Nhà thầu thi công với sự có mặt của Chủ
đầu tư và Tư vấn giám sát.
d. Tư vấn thiết kế giao mốc cho Chủ đầu tư với sự có mặt của Tư vấn giám sát
và Nhà thầu thi công",C 
184,"Khi nào cần phải tiến hành quan trắc biến dạng (lún, chuyển dịch ngang) trong
thi công các công trình thủy:
a. Khi công trình có sự cố;
b. Khi có quy định trong thiết kế được duyệt.
c. Tư vấn giám sát yêu cầu.
d. Trong toàn bộ quá trình xây dựng.",D 
185,"Thi công nạo vét luồng tàu và khu nước cảng không thể thực hiện được bằng
công nghệ/thiết bị sau:
a. Máy xúc gầu dây đặt trên sà lan.
b. Máy xúc gầu nghịch đặt trên sà lan.
c. Tàu xén thổi
d. Tàu hút bụng",B 
186,"Phương pháp thi công móng cọc nào không thể áp dụng khi xây dựng công
trình bến dạng cầu tàu:
a. Thi công bằng phương pháp đóng.
b. Thi công bằng phương pháp khoan nhồi.
c. Thi công bằng phương pháp ép.
d. Thi công bằng phương pháp rung.",C 
187,"Phương pháp thi công móng cọc khoan phù hợp khi xây dựng công trình bến
dạng cầu tàu:
a. Khoan lỗ vào nền đất và đóng cọc vào nền qua lỗ khoan.
b. Khoan lỗ vào nền đất và đổ bê tông dưới nước tạo thành cọc.
c. Đóng ống vách thép vào nền đất, khoan đất bên trong và đổ bê tông dưới
nước.
d. Bất kỳ phương pháp nào nêu trên",C 
188,"Trình tự các bước thi công chính đối với công trình bến dạng cầu tàu thông
thường được thực hiện theo thứ tự như sau:
a. (1) Nạo vét, (2) San lấp bãi và xử lý nền (nếu có), (3) Đóng cọc; (4) Đổ đá
mái dốcgầm bến, (5) Thi công kết cấu trên, (6) Thi công tường chắn hoặc kè
bờ; (7) Thi công bãi sau bến và hệ thống kỹ thuật.
b. (1) Đóng cọc; (2) San lấp bãi và sử lý nền (nếu có); (3) Nạo vét; (4) Đổ đá
mái dốc gầm bến, (5) Thi công kết cấu trên, (6) Thi công tường chắn hoặc kè
bờ; (7) Thi công bãi sau bến và hệ thống kỹ thuật.
c. (1) Nạo vét, (2) San lấp bãi và sử lý nền (nếu có), (3) Đổ đá mái dốc gầm
bến; (4) Đóng cọc; (5) Thi công kết cấu trên, (6) Thi công tường chắn hoặc kè
bờ; (7) Thi công bãi sau bến và hệ thống kỹ thuật.
d. Bất kỳ một trong 3 phương án nêu trên.",A 
189,"Điều kiện địa chất công trình nào sau đây có thể áp dụng giải pháp kết cấu
trọng lực dạng thùng chìm BTCT khối lớn để xây dựng công trình bến.
a. Nền đất sét ở trạng thái nửa cứng đến cứng.
b. Nền đá gốc.
c. Nền cát chặt, cuội sỏi.
d. Bất kỳ một trong 3 phương án nêu trên.",D 
190,"Địa điểm để thi công đúc thùng chìm BTCT khối lớn phải được lựa chọn ở đâu
trong các trường hợp sau:
a. Trong ụ khô.
b. Trên ụ nổi.
c. Trên bãi gần mép nước, sau đó hạ thủy bằng đường trượt.
d. Một trong 3 phương án trên.",D 
191,"Quá trình thi công đổ bê tông thùng chìm BTCT khối lớn phải thực hiện theo
yêu cầu như sau:
a. Đổ bê tông liên tục từ khi bắt đầu cho đến khi xong toàn bộ kết cấu thùng
chìm.
b. Đổ bê tông phần đáy trước, sau đó lần lượt đến vách chính và vách ngăn.
c. Đổ bê tông từng bộ phận kết cấu theo chiều cao của thùng chìm.
d. Một trong 3 phương án trên.",C 
192,"Mực nước phù hợp để hạ thủy thùng chìm:
a. Mực nước khi triều cao.
b. Mực nước khi triều thấp
c. Mực nước khi triều trung bình.
d. Một trong 3 phương án trên.",D 
193,"Lấp vật liệu trong thùng chìm:
a. Cát các loại (hạt mịn, hạt thô).
b. Đá các loại (đá dăm, đá hộc hoặc đá không phân cỡ)
c. Lấp bằng bê tông.
d. Một trong 3 phương án trên.",D 
194,"Thi công kết cấu trên của thùng chìm phải thực hiện theo biện pháp sau:
a. Bằng bê tông đổ tại chỗ.
b. Bằng BTCT đúc sẵn, lắp ghép.
c. Bằng BTCT đúc sẵn, lắp ghép kết hợp bê tông đổ tại chỗ.
d. Một trong 3 phương án trên.",D 
195,"Những loại cọc bê tông nào sau đây không thể áp dụng làm móng cho công
trình bến kết cấu dạng cầu tàu:
a. Cọc BTCT tiết diện vuông.
b. Cọc ống BTCT dự ứng lực.
c. Cọc ván BTCT.
d. Cọc ống thép.",C 
196,"Khi cẩu cọc BTCT phải treo tối thiểu cọc tại:
a. Một vị trí.
b. Hai vị trí.
c. Ba vị trí.
d. Một trong 3 trường hợp trên.",B 
197,"Việc tạo dự ứng lực cho cốt thép trong chế tạo cọc ống BTCT dự ứng lực được
thực hiện khi nào:
a. Căng trước khi đổ bê tông.
b. Căng sau khi đổ bê tông.
c. Vừa căng ứng lực vừa đổ bê tông.
d. Một trong 3 phương án trên.",A 
198,"Có những phương pháp đóng cọc nào không thể áp dụng trong thi công công
trình bến dạng cầu tầu:
a. Đóng cọc bằng tàu chuyên dụng
b. Đóng cọc bằng búa treo trên cần cẩu và giá dẫn hướng.
c. Đóng cọc bằng búa di chuyển trên hệ thống ray.
d. Bất kỳ một trong 3 phương án trên.",C 
199,"Độ chối khi đóng cọc bằng búa diezl được xác định dựa trên cơ sở nào sau đây:
a. Độ lún trung bình của cọc/1 nhát búa trong suốt quá trình đóng.
b. Độ lún của cọc/1 nhát búa cuối cùng.
c. Độ lún trung bình của cọc/1 nhát búa trong 01 mét cuối cùng.
c. Độ lún trung bình của cọc/1 nhát búa trong loạt đóng cuối cùng.",D 
200,"Điều kiện để coi là hoàn thành thi công đóng cho một cọc:
a. Cọc đã được đóng đến cao độ thiết kế.
b. Cọc được đóng đến độ sâu đạt độ chối thiết kế.
c. Cọc được đóng đến cao độ và đạt độ chối thiết kế.
d. Cọc đóng chưa đến cao độ, nhưng đã đạt độ chối thiết kế.",C 
201,"Khi đóng cọc có sai lệch về vị trí lớn hơn cho phép, không thể xử lý bằng các
biện pháp sau:
a. Kéo và neo giữ cọc vào vị trí thiết kế.
b. Nhổ lên và đóng thay thế cọc khác.
c. Đóng bổ sung cọc khác.
c. Không xử lý cọc, mà điều chỉnh kết cấu trên cho phù hợp",A 
202,"Sức chịu tải thực tế tại hiện trường của cọc đóng trong kết cấu cầu tàu không
thể xác định bằng phương pháp nào đây sau:
a. Phương pháp đo độ chối đóng cọc
b. Phương pháp thử động biến dạng lớn PDA (Pile Dymamic Analyze).
c. Phương pháp thử động biến dạng nhỏ PIT (Pile Intergity Test).
d. Phương pháp thử tĩnh.",C 
203,"Trước khi thi công, thành phần cấp phối của bê tông được xác định bằng
phương pháp sau:
a. Dựa trên loại, cấp bê tông được quy định trong thiết kế
b. Dựa trên cơ sở thiết kế công thức trộn.
c. Dựa trên thí nghiệm trong phòng với vật liệu dự kiến sẽ sử dụng.
d. Thực hiện tất cả các bước trên.",D 
204,"Khi đổ bê tông công trình cảng, việc lấy mẫu được thực hiện khi nào:
a. Bê tông vừa được trộn xong ở trạm đang xả xuống xe chở.
b. Bê tông được vận chuyển đến vị trí thi công, trước hoặc đang đổ vào ván
khuôn.
c. Bê tông làm mẫu được lấy ra từ trong ván khuôn
d. Bất kỳ một trong 3 thời điểm nêu trên.",B 
205,"Vật liệu nào được sử dụng làm lớp ballast trên đường sắt Việt Nam?
a. Cấp phối đá dăm loại I
b. Cấp phối đá dăm loại II
c. Đá dăm tiêu chuẩn kích cỡ 25 - 50 mm
d. Đá dăm tiêu chuẩn kích cỡ 40 - 60 mm",C 
206,"Vật liệu nào được sử dụng làm lớp subballast trên đường sắt Việt Nam?
a. Cấp phối đá dăm loại I - Dmax = 25 mm
b. Cấp phối đá dăm loại II
c. Đá dăm tiêu chuẩn kích cỡ 25 - 50 mm
d. Đá dăm tiêu chuẩn kích cỡ 40 - 60 mm",A 
207,"Nếu đang phơi đất để hạ độ ẩm nhưng chưa đạt độ ẩm quy định mà trời sắp
mưa thì cần đầm lèn ngay để bảo vệ lớp dưới đó được lèn chặt nhằm hạn chế
nước thấm vào trong đất đang phơi. Sau đó lớp đầm tạm này sẽ xử lý như thế
nào?
a. Không phải xử lý gì và có thể thi công các lớp tiếp theo
b. Cần cầy xới lớp đầm tạm và trộn thêm đất khô vào để đắp
c. Cần đào bỏ lớp đất đầm tạm thay bằng lớp đất đạt tiêu chuẩn độ ẩm để đắp
d. Nếu còn khả năng thì đầm tiếp đạt độ chặt, nếu không phải cầy xới băm nhỏ,
phơi lại",D 
208,"Nếu trong thi công lỡ đào rãnh lấn vào đường thì xử lý thế nào?
a. Không phải xử lý
b. Đắp đất bù lại
c. Không đắp đất bù lại, mà có biện pháp gia cường chống xói lở
d. Đáp án b hoặc đáp án c",C 
209,"Khi đắp hoặc bù lớp đất nhỏ hơn 10 cm thì cần phải thi công như thế nào để
đảm bảo sự dính bám và đồng nhất?
a. Cầy xới lớp đất dưới, tưới ẩm, lấy đất cùng loại băm nhỏ 2 - 4 cm rải lên để
đắp
b. Đào sâu lớp mặt xuống cho đủ chiều dầy quy định rồi mới rải đất lên đắp
c. Đắp lớp đất cùng loại dầy 20 cm sau đó gọt bớt để đảm bảo chiều dầy 10 cm
d. Một trong ba đáp án trên đều được",A 
210,"Khi đắp đất hai bên mang cống thì cần phải:
a. Chia thành từng lớp nằm ngang và đắp lần lượt từng bên
b. Chia thành từng lớp nằm ngang đối xứng, đắp đồng thời cả hai bên
c. Rải đất hai bên mang cống tới cao độ đỉnh cống và đầm đồng thời cả hai bên
d. Đáp án a hoặc đáp án b",B 
211,"Trong một trắc ngang nếu sử dụng hai loại đất đắp có tính thấm nước khác
nhau thì khi thi công cần phải tuân theo điều kiện nào dưới đây?
a. Cần phải phân thành từng lớp đắp xen kẽ nhau
b. Mỗi loại đất được đắp thành một lớp trên suốt mặt cắt ngang
c. Khi lớp đất dễ thấm nước đắp trên lớp khó thấm nước, dốc ngang mặt lớp
dưới phải ≥ 4%
d. Cả đáp án b và đáp án c",D 
212,"Công tác rải đất để đầm trên nền đất yếu hay nền bão hòa nước thì cần được
tiến hành như thế nào?
a. Rải đất ở giữa trước rồi tiến ra mép ngoài biên
b. Rải đất từ mép ngoài biên vào giữa
c. Theo đáp án a nhưng khi đắp tới độ cao 3m thì rải đất từ mép biên vào giữa
d. Đáp án a hoặc đáp án b đều đúng",C 
213,"Biện pháp nào khi thi công để đảm bảo được độ chặt yêu cầu khi đắp đất mái
dốc và mép biên?
a. Cần rải đất rộng hơn đường biên thiết kế 20 - 30 cm theo chiều thẳng so với
mái dốc
b. Cần tăng số công đầm ở những vị trí này
c. Cần tăng cường thêm đầm thủ công sau đầm máy
d. Cả đáp án a và b",A 
214,"Xây dựng đường hầm theo phương pháp công nghệ NATM, ổn định của hầm
được đảm bảo bởi yếu tố nào dưới đây?
a. Hệ thống chống đỡ.
b. Khối đất đá xung quanh và hệ thống chống đỡ.
c. Vỏ hầm.
d. Liên hợp giữa đất đá xung quanh, hệ thống chống đỡ và vỏ hầm.",D 
215,"Kết cấu chống đỡ hầm theo NATM cần phải như thế nào?
a. Rất cứng để chống lại sự biến dạng của đất đá.
b. Rất mềm để không can thiệp vào sự phân bố lại ứng suất của đất đá.
c. Có độ cứng phù hợp với hình dạng của gương hầm.
d. Có độ cứng phù hợp, dựa theo kết quả quan trắc hiện trường và nghiên cứu
về ứng xử của đất đá xung quanh vách hang và gương hầm.",D 
216,"Trong xây dựng hầm theo công nghệ NATM, khi nào thì lắp đặt hệ thống
chống đỡ?
a. Ngay lập tức để ngăn chặn biến dạng của đất đá.
b. Tại thời điểm phù hợp, dựa theo kết quả quan trắc hiện trường và nghiên cứu
về ứng xử của đất đá.
c. Tại thời điểm đất đá kết thúc quá trình biến dạng.
d. Tại thời điểm phù hợp với điều kiện thi công.",B 
217,"Khi xây dựng hầm theo công nghệ NATM, nếu gặp địa tầng yếu, giải pháp nào
được ưu tiên áp dụng?
a. Tăng chiều dày lớp bê tông phun.
b. Tăng thêm số lượng neo đá.
c. Tăng cường hệ thống chống đỡ ban đầu bằng các vòm thép hình.
d. Tăng chiều dày vỏ hầm.",C 
218,"Công tác đào hầm bằng phương pháp khoan nổ mìn có tính chu kỳ. Một chu kỳ
đào bao gồm các công đoạn chính. Công việc nào sau đây là không đúng:
a. Đo đạc, định vị
b. Khoan lỗ mìn
c. Nổ mìn và thông gió
d. Đổ bê tông vỏ hầm",D 
219,"Khi giám sát công tác nổ mìn, công tác nào phải làm trước trong số các việc
sau:
a. Kiểm tra gương đào và trạng thái của lỗ mìn trước khi nạp
b. Kiểm tra đảm bảo an toàn cho người và thiết bị máy móc.
c. Trước khi nổ mìn máy móc phải di chuyển đến khoảng cách an toàn.
d. Kiểm tra hộ chiếu khoan nổ",D 
220,"Khi chuẩn bị công tác đào, công tác nào phải làm trước trong số các công việc
sau:
a.Kiểm tra bề mặt gương đào trước khi khoan.
b. Đục bỏ các khối đá treo, tiêu hủy các vật liệu nổ còn sót lại.
c. Kiểm tra vị trí, hướng và chiều sâu các lỗ khoan theo đúng hộ chiếu khoan
nổ.
d. Kiểm tra điều kiện địa chất trước gương đào để dự đoán điều kiện địa chất
của bước đào tiếp theo.",D 
221,"Các nội dung đo đạc nào sau đây là bắt buộc thực hiện để kiểm soát trạng thái
ứng suất-biến dạng:
a. Đo biến dạng và ứng suất đá xung quanh hầm
b. Đo ứng suất bê tông phun, đo ứng suất thanh neo
c. Đo lượng nước ngầm thoát ra trong Hầm
d. Cả a và b đều đúng",D 
222,"Tư vấn giám sát cần kiểm tra các nội dung nào về thiết kế ván khuôn cho vỏ
hầm:
a. Hình dạng và kích thước ván khuôn phải phù hợp với vỏ hầm thiết kế.
b. Độ cứng ván khuôn hầm phải đủ để chịu được áp lực của bê tông không biến
dạng quá mức cho phép.
c. Kiểm tra số lượng và vị trí các cửa sổ đổ bê tông sao cho thuận lợi khi thi
công và giám sát.
d. Cả 3 đáp án trên",D 
223,"Tư vấn giám sát cần kiểm tra các nội dung nào sau đây về lớp phòng nước:
a. Khoan đặt ống thoát nước ngầm tại khu vực nước ngầm lớn.
b. Lắp đặt lớp phòng nước trên bề mặt hệ thống kết cấu chống đỡ.
c. Lắp đặt hệ thống ống thoát nước ngầm sau vỏ hầm.
d. Lắp đặt hệ thống ống dẫn nước ngang, kênh trung tâm và hệ thống thông rửa
ống thoát nước ngầm.",B 
224,"Tư vấn giám sát cần kiểm tra các nội dung nào sau đây về lớp phòng nước:
a. Kiểm tra lớp phòng nước mềm và cùng với nó là lớp vải địa kỹ thuật đảm
bảo khi lắp đặt không bị trùng, rách, thủng.
b. Giám sát mối nối các tấm của lớp phòng nước.
c. Lớp phòng nước phải được gắn cố định chắc chắn vào vách hang đào để
đảm bảo không bị hỏng và rơi xuống trong quá trình đổ bê tông vỏ hầm.
d. Cả 3 đáp án trên.",D 
225,"Nội dung nào sau đây không được bao gồm trong Công việc đo đạc kiểm tra
địa kỹ thuật:
a. Đo biến dạng với tọa độ 3 phương, thực hiện với khoảng cách 10 đến 30m
theo chiều dài hầm.
b. Đo dẫn hướng thi công hầm bằng thiết bị Laser.
c. Đo ứng suất và biến dạng đất đá xung quanh hầm, thực hiện tại 01 mặt cắt
cho đá loại V hoặc loại VI hoặc theo yêu cầu của Kỹ sư.
d. Đo hệ số đào vượt",D 
226,"Các công trình xây dựng tuyến Metro có thể được chấp nhận và đưa vào khai
thác toàn bộ hoặc từng phần, hoặc theo các tổ hợp khởi động, nếu được quy
định trong hồ sơ thiết kế. Nhưng hạng mục nào sau đây không nhất thiết phải
có trong thành phần tổ hợp khởi động:
a. Nhà và công trình phục vụ những người làm việc của tàu điện ngầm.
b. Công trình và thiết bị đảm bảo điều kiện sức khỏe và an toàn lao động cho
những người làm việc của tàu điện ngầm.
c. Công trình và thiết bị bảo đảm an toàn cháy.
d. Các giải pháp bảo vệ môi trường xung quanh.",A 
227,"Độ sụt hoặc độ cứng của hỗn hợp bê tông vỏ hầm phải được xác định tùy
thuộc:
a. Hàm lượng cốt thép
b. Không quan tâm đến tính chất công trình và điều kiện thời tiết
c. Phương pháp vận chuyển và đổ bê tông vỏ hầm
d. Cả a và c đều đúng.",D 
228,"Cấp bê tông thấp nhất có thể sử dụng làm vỏ hầm là bao nhiêu:
a. 25 MPa
b. 30MPa
c. 28Mpa
d. 32Mpa",C 
229,"Điều kiện để dỡ ván khuôn đúc bê tông vỏ hầm là:
a. Ván khuôn được tháo dỡ trong vòng 12 giờ từ khi đổ bê tông như vậy có thể
đúc 1 đốt trong vòng 1 ngày.
b. Khi nào bê tông phải có đủ cường độ để chịu trọng lượng bản thân.
c. Khi cường độ có thể đạt được ít nhất 8Mpa.
d. Kết hợp cả 3 điều kiện trên",D 
230,"Trong quá trình đào Hầm bằng máy TBM cần có nhiều loại thông tin quan
trọng để điều hành xây dựng bằng TBM. Trong danh sách sau đây, thông tin
nào là không cần thiết:
a. Đo thời gian của một shift bao gồm tất cả các hoạt động.
b. Thời gian ngừng việc bao gồm cả thời gian đóng cửa.
c. Ghi chép về đường ép và xoắn, thời gian làm việc của TBM cho một chu
tình đào.
d. Cường độ bê tông vỏ hầm đúc sẵn",D 
231,"Trước khi thi công đại trà nền đường, phải thi công thí điểm một đoạn dài tối
thiểu 100 m trong trường hợp nào dưới đây?
a. Nền đắp đối với đường cao tốc, đường cấp I, cấp II và cấp III.
b. Nền đào hoặc đắp có áp dụng kỹ thuật, công nghệ hoặc vật liệu mới.
c. Nền đường đặc biệt (trên đất yếu, nền vùng sạt lở, nền đào đá cứng, nền đắp
bằng vật liệu nhẹ).
d. Cả ba trường hợp trên.",D 
232,"Khi nền tự nhiên có độ dốc ngang từ 20% đến 50%, trước khi đắp nền đường,
cần phải có biện pháp xử lý như thế nào?
a. Đắp trực tiếp trên mặt nền tự nhiên.
b. Đào bỏ lớp đất hữu cơ, sau đó đắp trực tiếp
c. Kết hợp đánh bậc cấp và đào bỏ lớp hữu cơ trước khi đắp.
d. Xây dựng công trình chống đỡ phía dưới dốc (tường chắn các loại).",C 
233,"Trước khi đầm nén, đất đã rải phải có độ ẩm như thế nào?
a. Độ ẩm tốt nhất, với sai số cho phép là ± 1%.
b. Độ ẩm tốt nhất, với sai số cho phép là ± 2%
c. Độ ẩm tốt nhất, với sai số cho phép là ± 3%
d. Độ ẩm tốt nhất, với sai số cho phép là ± 4%",B 
